family,exp_ev_ia,exp_ev_upd,exp_ev_pr3,bat_med,bat_shape,bat_scale,cure_frac,unc_med,unc_shape,unc_scale,n_attempts,n_pass_events,n_pass_futility,n_accepted,acceptance_rate,p_reach80,p_no_readout,median_hr_final,hr_final_low,hr_final_high,p_hr_below_threshold,p_success_overall,median_t80_months,p10_t80_months,p90_t80_months,median_hr_ia,median_z_ia,median_bat_alive_upd,median_gps_alive_upd
cure,58.80137893335868,72.76352786452517,77.05068851679167,24.0,1.2000000000000002,32.5729198645453,0.45,4.0,0.6,7.36802158682007,800,112,10,10,0.0125,1.0,0.0,0.49754600949502475,0.40943949226183457,0.5518070543316981,1.0,1.0,66.15387178969871,63.565841570665896,71.75143203695123,0.7380839071539682,1.1833531370638202,17.5,35.5
cure,59.09536614006049,72.67092677034164,77.01716664106374,26.0,0.8,41.10943629691686,0.05,21.0,0.6,38.682113330805365,800,116,10,10,0.0125,1.0,0.0,0.7720927413014806,0.6956038904399213,0.8462473266970231,0.0,0.0,64.71295509985619,63.983411440429414,67.49017693979935,0.7499595520094943,1.10717222302301,22.5,30.0
cure,59.8025562726847,73.47258566612864,77.66755472845166,27.0,0.6,49.73414571103547,0.15000000000000002,17.0,0.8999999999999999,25.54521252755739,800,92,10,10,0.0125,1.0,0.0,0.8140359747503785,0.6356607245918925,1.0807759644064183,0.1,0.1,66.80513992712653,63.4378696784253,70.97026765209397,0.7124349100182592,1.3058053310166056,25.0,27.5
cure,59.343397430868166,73.33776649496359,77.68039989484515,30.0,0.6,55.26016190115052,0.1,18.0,0.8999999999999999,27.04787208800194,800,107,10,10,0.0125,1.0,0.0,0.8843982011636551,0.791338562848883,1.1107250839095575,0.0,0.0,66.05897578209868,63.8847072620524,68.7190104967094,0.7442661783757012,1.129050612415348,26.5,27.5
cure,59.919052006230125,73.39181948196938,77.57929193540852,10.0,0.6,18.420053967050173,0.35000000000000003,26.0,1.1999999999999997,35.28732985325741,800,114,9,9,0.01125,1.0,0.0,0.4584126988802685,0.3743089005983105,0.6162120490631083,1.0,1.0,66.3015316964297,64.19230464394305,68.47053820099867,0.4356487612142899,3.0833749147664173,20.0,34.0
cure,58.649540228515534,73.22475360009449,77.4914253469596,13.0,0.8,20.55471814845843,0.45,21.0,1.1999999999999997,28.50130488147714,800,83,9,9,0.01125,1.0,0.0,0.44253890465239015,0.31278252414340435,0.5530610464029191,1.0,1.0,65.1440883430993,63.3546314703314,66.14677584306521,0.4279569408200274,3.236714638457496,17.0,35.0
cure,59.79055000736418,73.48869274249867,77.69086705289905,23.0,1.0,33.18198594044616,0.35000000000000003,8.0,0.6,14.73604317364014,800,96,9,9,0.01125,1.0,0.0,0.566356314119294,0.45942772322044656,0.6978474871119412,0.7777777777777778,0.7777777777777778,65.82075312489499,64.28388961271384,68.12337795182796,0.7492270071183328,1.0958985404381394,20.0,35.0
cure,60.24097054887447,73.47651071348801,77.63778356888909,24.0,0.8,37.94717196638479,0.15000000000000002,16.0,0.6,29.47208634728028,800,96,9,9,0.01125,1.0,0.0,0.6976937951048938,0.5140584817263185,0.8319485154569054,0.2222222222222222,0.2222222222222222,64.97935780623438,63.28830777952599,70.9609802845456,0.7628940818609014,1.0700956030505178,21.0,31.0
cure,58.50334915070853,73.49242051949253,77.89609114616145,24.0,1.2000000000000002,32.5729198645453,0.45,7.0,0.8999999999999999,10.518616923111866,800,95,9,9,0.01125,1.0,0.0,0.5099170534640749,0.45788928970352727,0.6881873825540419,0.8888888888888888,0.8888888888888888,64.71022721673828,63.60360671960664,67.21627262410068,0.713477623082413,1.2948476635306565,18.0,35.0
cure,59.94326512510429,73.37756772356448,77.63734039299096,25.0,0.8,39.52830413165083,0.1,18.0,0.6,33.15609714069031,800,109,9,9,0.01125,1.0,0.0,0.7209948003608773,0.6349382087488197,0.7876561452419099,0.1111111111111111,0.1111111111111111,66.44976031638302,64.28754250215746,68.58579370772163,0.7384665338240373,1.1788173149324181,23.0,31.0
cure,59.66782145672771,72.77849627879561,76.91830008974603,26.0,0.8,41.10943629691686,0.15000000000000002,15.0,0.6,27.63008095057526,800,101,9,9,0.01125,1.0,0.0,0.7303438136525929,0.47088638340277156,0.9258706343518819,0.1111111111111111,0.1111111111111111,65.07832005805703,64.3974456590873,68.53612025458011,0.7735811889734112,1.0012639100721605,22.0,31.0
cure,58.94569238331755,72.82276494002059,76.95745428456426,26.0,0.8,41.10943629691686,0.30000000000000004,12.0,0.8999999999999999,18.031914725334627,800,99,9,9,0.01125,1.0,0.0,0.7220162905279361,0.5918785104123859,0.8449510230126147,0.2222222222222222,0.2222222222222222,66.9272118169848,64.68175839305235,68.68234443031429,0.7336943330736331,1.1871791770973723,23.0,30.0
cure,59.9867444019753,73.3758297203133,77.62485554993303,26.0,0.8,41.10943629691686,0.1,17.0,0.6,31.314091743985294,800,118,9,9,0.01125,1.0,0.0,0.7456632323106611,0.6829580594121942,0.8304279518523054,0.0,0.0,65.70151633998435,64.55976865162584,67.70160082111772,0.7396667707254736,1.1660082696021252,23.0,31.0
cure,59.48898448113505,73.11962204857174,77.143762058877,27.0,0.8,42.690568462182895,0.30000000000000004,11.0,0.8999999999999999,16.529255164890078,800,100,9,9,0.01125,1.0,0.0,0.7059455771945733,0.6279951020647473,0.8666411762052327,0.1111111111111111,0.1111111111111111,67.69002395893781,63.55644797516836,70.03726464117189,0.747112867333077,1.1283087121973805,23.0,30.0
cure,59.35664630108924,72.98433241391191,77.17135418571333,28.0,0.6,51.576151107740486,0.15000000000000002,17.0,0.8999999999999999,25.54521252755739,800,106,9,9,0.01125,1.0,0.0,0.8987697285093481,0.6341091215821708,1.054716136458938,0.1111111111111111,0.1111111111111111,65.10781083754897,64.6239189873571,65.81491713887256,0.7131587651751351,1.2737371119322751,26.0,28.0
cure,58.81208711734331,72.82372667694943,77.20277609709065,29.0,0.6,53.418156504445506,0.1,19.0,0.8999999999999999,28.550531648446494,800,106,9,9,0.01125,1.0,0.0,0.8693690965416924,0.5732031425399178,1.095835355289955,0.1111111111111111,0.1111111111111111,66.76024890163593,63.819473755691845,70.76227487795657,0.7272436739772589,1.215106402806875,26.0,27.0
cure,59.228421283193846,72.70254054343931,76.7338459039053,12.0,0.8,18.973585983192397,0.35000000000000003,29.0,0.8999999999999999,43.57712725289202,800,105,8,8,0.01,1.0,0.0,0.40743347593312407,0.3177678818256001,0.5056750054555297,1.0,1.0,65.23671631205781,63.55246529348752,68.96160976234268,0.40945564349555097,3.46238219402989,16.5,38.0
cure,59.627823595321225,73.45941853353277,77.89528324254658,25.0,0.8,39.52830413165083,0.0,24.0,0.6,44.208129520920416,800,96,8,8,0.01,1.0,0.0,0.7932625306611671,0.6370799202126484,0.9178666099412854,0.0,0.0,64.05082341129176,63.731929971889485,72.17711058921589,0.7911091986121848,0.9079642366318438,24.0,29.5
cure,59.30383689956323,72.70927044301877,76.9700524070285,25.0,0.8,39.52830413165083,0.1,19.0,0.6,34.998102537395326,800,99,8,8,0.01,1.0,0.0,0.7238836373407932,0.5742333052337355,0.9224948458560364,0.25,0.25,64.70115353336806,63.87915824297188,66.67093814534068,0.7175883876720035,1.2997447095603292,22.5,30.5
cure,59.16399214326179,72.77311110686972,77.1235758043778,25.0,0.8,39.52830413165083,0.05,22.0,0.6,40.524118727510384,800,111,8,8,0.01,1.0,0.0,0.7850260328762487,0.6577879508420218,0.8853041804596228,0.0,0.0,64.34801267300247,63.516656507885806,66.83958939375408,0.7522483114229208,1.092670617812114,23.0,30.0
cure,58.86969614324647,73.43932075382227,78.07228369432522,26.0,1.0,37.51007106311305,0.2,13.0,0.6,23.946070157165224,800,104,8,8,0.01,1.0,0.0,0.6986570568264708,0.629537604081343,0.7720399198443576,0.125,0.125,67.21488505946462,65.43083546856688,69.6725358068135,0.8094991345071683,0.8099874778325673,23.0,32.5
cure,58.64113328121422,72.85849664256503,77.35457133030408,26.0,1.0,37.51007106311305,0.25,11.0,0.6,20.262059363755192,800,113,8,8,0.01,1.0,0.0,0.6557282731228103,0.5309484071895403,0.7948644144398845,0.25,0.25,64.94969890775596,63.70551724277602,67.08622431168375,0.7219282491327432,1.2566002880271503,21.5,33.0
cure,58.9233898144726,72.65344526386366,77.07787720786317,27.0,0.8,42.690568462182895,0.0,23.0,0.6,42.366124124215396,800,111,8,8,0.01,1.0,0.0,0.709386542514175,0.5411935278785005,0.8168363797397831,0.375,0.375,64.83022836353226,63.390815651066276,67.55991694837245,0.7537540937760947,1.1047086312492906,22.5,30.5
cure,59.23889658291447,73.29277752997052,77.68012428699468,28.0,0.6,51.576151107740486,0.1,19.0,0.8999999999999999,28.550531648446494,800,93,8,8,0.01,1.0,0.0,0.9154729501503756,0.6002006112395836,1.004077625911962,0.125,0.125,65.42243196390987,63.89948114229396,66.51494225268586,0.75623173131672,1.0844335693909337,25.0,28.0
cure,59.52597297010111,73.05688323501928,77.18286510379326,30.0,0.6,55.26016190115052,0.15000000000000002,16.0,0.8999999999999999,24.042552967112837,800,107,8,8,0.01,1.0,0.0,0.9664882039744787,0.7896769915695159,1.0858485318834232,0.0,0.0,66.24411536449846,64.37452646178807,68.77528396802371,0.7984864471257961,0.8465774445972948,27.0,27.0
cure,59.26598223582819,73.16960581022835,77.51045081611095,25.0,1.0,36.06737602222409,0.30000000000000004,9.0,0.6,16.578048570345157,800,113,7,7,0.00875,1.0,0.0,0.6833848826512531,0.4490496585327717,0.7556404100638027,0.42857142857142855,0.42857142857142855,66.08317803973151,64.76533681200942,68.5751780119421,0.7205335817999527,1.2622229649914207,22.0,32.0
cure,59.69586849007029,73.30687158626642,77.65533086547403,26.0,0.8,41.10943629691686,0.05,20.0,0.6,36.840107934100345,800,104,7,7,0.00875,1.0,0.0,0.7075003127970314,0.549989798652525,0.7534983332156543,0.2857142857142857,0.2857142857142857,64.41044065291689,63.17684334885346,68.67045292639348,0.762395888073289,1.046481152790059,22.0,32.0
cure,59.84907602111895,72.89496725898591,77.01377649954901,27.0,0.8,42.690568462182895,0.15000000000000002,14.0,0.6,25.788075553870243,800,107,7,7,0.00875,1.0,0.0,0.7395984733467982,0.5511142054320662,0.8723527917548963,0.14285714285714285,0.14285714285714285,65.41557309508286,63.678407405105084,69.05116154417472,0.739846252259493,1.1790770737643401,23.0,31.0
cure,58.85300506506964,72.74269760439468,77.15264773546241,11.0,0.6,20.262059363755192,0.30000000000000004,28.0,1.1999999999999997,38.00173984196952,800,123,6,6,0.0075,1.0,0.0,0.4936797507075539,0.405065633366486,0.5437906605974401,1.0,1.0,65.06347145959589,63.53633735826381,68.55516018298151,0.4421511684326712,3.090681264822302,20.0,34.0
cure,59.22642045321196,72.61495551985132,76.76349178609158,25.0,1.0,36.06737602222409,0.35000000000000003,7.0,0.6,12.894037776935122,800,94,6,6,0.0075,1.0,0.0,0.5762680791005239,0.5046947504156838,0.659756894614824,0.8333333333333334,0.8333333333333334,66.53046870577055,63.62051205010283,70.69560851153726,0.7892970719318715,0.912320914340562,20.5,33.5
cure,59.380392929406185,72.69739302814715,76.93704086778902,27.0,0.8,42.690568462182895,0.1,17.0,0.6,31.314091743985294,800,97,6,6,0.0075,1.0,0.0,0.7650334177619577,0.6115047698847872,0.849570892051949,0.16666666666666666,0.16666666666666666,66.99309918334723,64.00744581378972,69.06506224895155,0.79821808121212,0.874217918086697,24.5,30.0
cure,58.80933631006806,73.07792796251354,77.11914511865288,29.0,0.6,53.418156504445506,0.25,15.0,1.1999999999999997,20.358074915340815,800,104,6,6,0.0075,1.0,0.0,0.8813061140195264,0.5690032268255071,0.940529203588798,0.16666666666666666,0.16666666666666666,66.4872914738324,63.92236431767038,71.59418751838568,0.7316355331971541,1.176551653774327,26.5,27.5
cure,60.30472496740509,73.48602079721894,77.63350722064366,25.0,0.8,39.52830413165083,0.15000000000000002,15.0,0.6,27.63008095057526,800,97,5,5,0.00625,1.0,0.0,0.7019998256380247,0.5608601908317526,0.7741744499180051,0.2,0.2,64.05142135064105,63.988649929084794,66.5403027188252,0.7337597634299355,1.1976055970579171,21.0,32.0
cure,59.235247373711104,73.1541767561814,77.22358496230041,25.0,1.0,36.06737602222409,0.4,8.0,0.8999999999999999,12.021276483556418,800,102,5,5,0.00625,1.0,0.0,0.579316217116965,0.5545909186549794,0.6491495074052793,0.8,0.8,67.03692401995785,65.1889058647007,71.61561038766405,0.7392002204658857,1.1368924748845184,22.0,32.0
cure,59.032721069553084,73.43847274279838,77.9170533209084,25.0,1.2000000000000002,33.93012485890136,0.4,5.0,0.6,9.210026983525086,800,120,5,5,0.00625,1.0,0.0,0.5330944175384652,0.44203530932482654,0.5367885675914632,1.0,1.0,65.77886282033758,63.37310521805843,66.96615780303279,0.7536644036964281,1.0974994079112501,18.0,35.0
cure,59.499379082411245,72.81584751134844,77.0558332674187,25.0,1.4000000000000004,32.48150232722482,0.5,5.0,1.7999999999999998,6.129150757740734,800,113,5,5,0.00625,1.0,0.0,0.4565532989167876,0.39906204358635655,0.5232958454993428,1.0,1.0,66.30470605681856,64.31423559928099,71.44345846294969,0.7827426015083266,0.9622356189263422,17.0,37.0
cure,59.529741287041716,73.33188195602982,77.76569189000718,26.0,0.8,41.10943629691686,0.0,23.0,0.6,42.366124124215396,800,104,5,5,0.00625,1.0,0.0,0.7622889185787115,0.6333736623352548,0.9012601857815851,0.2,0.2,65.13144846107298,64.11748768646271,66.38431694919748,0.7735139307806692,0.9932369871263206,24.0,30.0
cure,60.106317029786084,73.44424576062829,77.67833797933164,27.0,0.8,42.690568462182895,0.1,16.0,0.6,29.47208634728028,800,113,5,5,0.00625,1.0,0.0,0.6993436898697407,0.5388125751707373,0.9144120828867606,0.2,0.2,65.87717004682636,63.724700354990205,69.96992520597516,0.7368924381594276,1.1898460822567147,24.0,31.0
cure,60.1196023863341,73.09066531989757,77.18273751205746,28.0,0.8,44.27170062744893,0.15000000000000002,13.0,0.6,23.946070157165224,800,94,5,5,0.00625,1.0,0.0,0.6994480217228828,0.6043188451249406,0.74182238887712,0.2,0.2,66.03357634879279,63.78053383173145,69.9465841679874,0.7375591762160938,1.1855339319769747,22.0,32.0
cure,58.64010762559661,73.38529148931535,77.82976284113482,12.0,0.8,18.973585983192397,0.4,26.0,1.1999999999999997,35.28732985325741,800,84,4,4,0.005,1.0,0.0,0.33294809278030646,0.29021663108719864,0.4052869853045092,1.0,1.0,65.06956991994107,63.688082747254214,66.76616590247194,0.4159339847516983,3.364157390283399,14.5,39.0
cure,59.625347159475105,73.15906966636301,77.19904493551826,12.0,0.8,18.973585983192397,0.35000000000000003,28.0,0.8999999999999999,42.07446769244746,800,108,4,4,0.005,1.0,0.0,0.3887064979995959,0.32229589141147147,0.5032492382263425,1.0,1.0,65.07442363309059,63.17598761037659,68.8957767595376,0.47006001669376707,2.85824538115042,18.0,36.0
cure,58.5177762576362,72.77693322408632,77.04924462404077,25.0,1.4000000000000004,32.48150232722482,0.5,6.0,1.4999999999999998,7.660685083813718,800,116,4,4,0.005,1.0,0.0,0.5184280820900605,0.4453976813647601,0.5752567660545727,1.0,1.0,67.0191596670068,63.719346404322536,72.42285425002318,0.752915411326085,1.091286487164889,18.5,35.0
cure,58.91259252922778,72.60985526353221,77.02820486530956,28.0,0.8,44.27170062744893,0.0,22.0,0.6,40.524118727510384,800,116,4,4,0.005,1.0,0.0,0.7718059753025095,0.5624587067378288,0.8098054787882769,0.25,0.25,65.30933944485591,63.78290024709621,68.1797228287582,0.7118227390213415,1.2813443785682108,23.5,31.0
cure,59.0756564484393,72.69289382245123,77.03837686925628,10.0,0.6,18.420053967050173,0.30000000000000004,30.0,1.1999999999999997,40.71614983068163,800,115,3,3,0.00375,1.0,0.0,0.4766335682879725,0.40486162161142086,0.48994759416579375,1.0,1.0,65.20662994813321,64.03186109226064,69.08603739736486,0.4071809918656031,3.314946427739437,20.0,33.0
cure,58.83585643274533,73.21865854036278,77.45212932560949,12.0,0.8,18.973585983192397,0.45,23.0,1.1999999999999997,31.21571487018925,800,119,3,3,0.00375,1.0,0.0,0.37218800580038697,0.370436794185019,0.3939865216973589,1.0,1.0,64.54619733193049,63.42055033614459,64.9654354704368,0.47634217305113585,2.8351238382464428,16.0,36.0
cure,58.60378055819519,73.23158024609182,77.4037245334892,13.0,1.0,18.755035531556526,0.4,29.0,0.8999999999999999,43.57712725289202,800,118,3,3,0.00375,1.0,0.0,0.3124722955944369,0.3028259987266583,0.37369189326143654,1.0,1.0,66.60593683583619,66.14361253132346,69.4126947964285,0.41201029076192464,3.3495061312187038,13.0,41.0
cure,58.73888798607561,73.11045396773547,77.36602988502756,25.0,1.2000000000000002,33.93012485890136,0.45,6.0,0.8999999999999999,9.015957362667313,800,101,3,3,0.00375,1.0,0.0,0.6346710885923204,0.40047009254538735,0.7354110619826231,0.6666666666666666,0.6666666666666666,65.28382935426782,63.681459447530855,70.30467898944943,0.7675922671524985,1.049582111741951,22.0,33.0
cure,59.03044786333198,72.81286132020153,77.05570187833985,25.0,1.4000000000000004,32.48150232722482,0.5,6.0,1.7999999999999998,7.354980909288881,800,89,3,3,0.00375,1.0,0.0,0.43275841598789344,0.42557750960235163,0.4615960597672164,1.0,1.0,68.09182199629271,66.65802109857856,70.4628591803918,0.8117746735284138,0.7995441878827136,17.0,37.0
cure,59.592589195066466,72.81549491425505,77.0558129150406,25.0,1.4000000000000004,32.48150232722482,0.5,4.0,1.4999999999999998,5.107123389209145,800,116,3,3,0.00375,1.0,0.0,0.4175723011887025,0.39756461189301917,0.4371038260862501,1.0,1.0,70.49304718265083,64.71391491883801,73.10594116302354,0.8130393453013318,0.7830609660720107,16.0,38.0
cure,59.57397052474741,73.28327287868707,77.57004140900595,26.0,1.0,37.51007106311305,0.30000000000000004,8.0,0.6,14.73604317364014,800,101,3,3,0.00375,1.0,0.0,0.625051164965449,0.567555416392008,0.7759568533590255,0.6666666666666666,0.6666666666666666,66.30859725572746,64.53200030290718,67.65170465523575,0.7361134752042915,1.1686770292947584,21.0,32.0
cure,59.4905964185226,73.26092230900383,77.69007892123032,27.0,0.8,42.690568462182895,0.0,22.0,0.6,40.524118727510384,800,105,3,3,0.00375,1.0,0.0,0.8000393805597018,0.7060399202034534,0.8575230318441998,0.0,0.0,64.98013347756695,64.21340868426849,66.15406157762382,0.8177305642747629,0.7937621511309627,22.0,30.0
cure,58.86353674890681,72.93172098675936,77.38779354106278,27.0,1.0,38.952766104002016,0.25,10.0,0.6,18.420053967050173,800,85,3,3,0.00375,1.0,0.0,0.6375170228216935,0.5407453900388908,0.6952667322025318,0.3333333333333333,0.3333333333333333,64.15298613003958,63.313068593962925,66.16547567257427,0.8022144005410793,0.8271417563647752,22.0,32.0
cure,59.5107793792026,73.24705545500089,77.66904483118702,28.0,0.8,44.27170062744893,0.0,21.0,0.6,38.682113330805365,800,107,3,3,0.00375,1.0,0.0,0.7549008000370021,0.7510073729073108,0.8141766489032553,0.0,0.0,66.89931418718498,66.76379020323756,67.77291666084594,0.7357246943388465,1.1573840591284137,24.0,30.0
cure,59.14742084190749,72.64656636350752,76.97557044199057,28.0,0.8,44.27170062744893,0.05,19.0,0.6,34.998102537395326,800,108,3,3,0.00375,1.0,0.0,0.782718579665209,0.7408024209567451,0.7857180048266402,0.0,0.0,64.00573247646383,63.884671989888176,67.10863113786075,0.8049024795639391,0.8461453918931578,24.0,30.0
cure,58.769491961631005,73.07317384328213,77.39290174350981,28.0,0.8,44.27170062744893,0.25,13.0,0.8999999999999999,19.53457428577918,800,103,3,3,0.00375,1.0,0.0,0.8142224034023666,0.7785308463450917,0.8449352387996754,0.0,0.0,68.08364762345613,65.44654179923693,69.62276669634296,0.7783492514485542,0.9513352485647734,24.0,30.0
cure,59.822372857756385,73.35199127075022,77.67992998272871,28.0,0.8,44.27170062744893,0.05,18.0,0.6,33.15609714069031,800,101,3,3,0.00375,1.0,0.0,0.8167223922433228,0.7474746652446294,0.8336189403569855,0.0,0.0,68.0921226874091,66.6913874353405,73.55415551806064,0.7292275051941114,1.2154923896023329,22.0,30.0
cure,59.52831314049127,72.79317871515667,77.0164639234109,28.0,0.8,44.27170062744893,0.1,16.0,0.6,29.47208634728028,800,123,3,3,0.00375,1.0,0.0,0.6845848935799173,0.6432257630857675,0.9010450529002173,0.0,0.0,65.19499926213099,63.906751529239244,69.68523164770812,0.7281304308842015,1.1921843603800526,22.0,31.0
cure,59.27071880382933,72.72669554393877,77.04262581027692,29.0,0.8,45.85283279271496,0.05,18.0,0.6,33.15609714069031,800,114,3,3,0.00375,1.0,0.0,0.8275355774588632,0.72061144927787,0.850605509512632,0.0,0.0,64.14455676834817,63.62468017700664,67.54307641216354,0.7925982287958087,0.9035977114196639,24.0,29.0
cure,58.84298805293238,72.86401590265027,77.06858285516093,30.0,0.8,47.433964957981,0.25,12.0,0.8999999999999999,18.031914725334627,800,110,3,3,0.00375,1.0,0.0,0.7617703061444479,0.7532200543993695,0.7909719561180166,0.0,0.0,64.50146145502305,63.44186727254292,65.85006427715133,0.7182293072913818,1.2725058189641438,24.0,29.0
cure,59.44596332163816,73.34812479376438,77.45906672590044,10.0,0.6,18.420053967050173,0.45,22.0,1.4999999999999998,28.0891786406503,800,99,2,2,0.0025,1.0,0.0,0.40789739336309216,0.3679960277316379,0.4477987589945464,1.0,1.0,64.74868206217796,63.88154732472362,65.6158167996323,0.42247435775963593,3.3045366605575035,18.5,33.5
cure,60.23400164119474,73.4304446968646,77.55665830504968,9.0,0.6,16.578048570345157,0.35000000000000003,28.0,1.1999999999999997,38.00173984196952,800,139,2,2,0.0025,1.0,0.0,0.505839273995659,0.5001717794621938,0.511506768529124,1.0,1.0,64.90838516073873,64.72530956841791,65.09146075305956,0.4377426945135938,3.1675489929386353,19.5,35.0
cure,58.85288016613646,73.25345523156167,77.70998368366101,10.0,0.6,18.420053967050173,0.4,25.0,1.4999999999999998,31.91952118255716,800,119,2,2,0.0025,1.0,0.0,0.47942656628647917,0.3991853205776964,0.5596678119952619,1.0,1.0,63.93268565929191,63.53039234668088,64.33497897190294,0.44550601999646866,3.1674481124927327,19.5,34.0
cure,59.36008993118919,72.74154965117165,76.92813425062988,10.0,0.6,18.420053967050173,0.35000000000000003,27.0,1.1999999999999997,36.644534847613464,800,110,2,2,0.0025,1.0,0.0,0.4923765387453204,0.4690726491075605,0.5156804283830803,1.0,1.0,65.08224800916395,63.88788561177352,66.27661040655438,0.4115415143092719,3.4334461964171283,19.5,33.5
cure,58.576665926762885,73.46855026150409,77.51100099658065,13.0,1.0,18.755035531556526,0.55,19.0,1.1999999999999997,25.78689489276503,800,99,2,2,0.0025,1.0,0.0,0.3538026165565803,0.3395512199657227,0.3680540131474379,1.0,1.0,66.35770830025218,65.22631159348491,67.48910500701946,0.5508293042610715,2.2647354293146527,15.0,38.0
cure,58.50874384996142,73.45528673421836,78.22662416011107,25.0,1.0,36.06737602222409,0.15000000000000002,17.0,0.6,31.314091743985294,800,110,2,2,0.0025,1.0,0.0,0.69302877158487,0.6807944136815386,0.7052631294882012,0.0,0.0,66.8505679587759,65.26131697519807,68.43981894235372,0.8212638398941412,0.7798481012810603,20.0,33.0
cure,59.15023900252808,72.80849842931951,77.0550868077393,25.0,1.4000000000000004,32.48150232722482,0.5,5.0,1.4999999999999998,6.383904236511431,800,113,2,2,0.0025,1.0,0.0,0.4968967419162618,0.4830115580566068,0.5107819257759169,1.0,1.0,69.80556052823508,66.24061340821375,73.37050764825642,0.8203232017521565,0.7793002530109452,18.5,35.5
cure,59.13348745409063,72.7899032975572,77.05002762064966,25.0,1.4000000000000004,32.48150232722482,0.5,4.0,1.1999999999999997,5.428819977424217,800,121,2,2,0.0025,1.0,0.0,0.3393318854822926,0.27015278323351294,0.40851098773107225,1.0,1.0,76.52284026881037,71.45962662510809,81.58605391251265,0.6649037876480073,1.5910972980783464,14.5,40.5
cure,59.699402852269735,72.80878778298555,76.87515405496951,26.0,1.0,37.51007106311305,0.35000000000000003,6.0,0.6,11.052032380230104,800,102,2,2,0.0025,1.0,0.0,0.6835138495937024,0.6508862433688065,0.7161414558185983,0.0,0.0,67.59070582507707,66.3039872579618,68.87742439219232,0.8018255465495621,0.8391631546701128,22.5,32.0
cure,59.7254247312023,73.29763340897914,77.63744449791133,27.0,0.8,42.690568462182895,0.05,19.0,0.6,34.998102537395326,800,121,2,2,0.0025,1.0,0.0,0.6524036660140418,0.5939302763933091,0.7108770556347744,0.5,0.5,65.62395110273751,65.621478350935,65.62642385454001,0.6224563164178314,1.8571652380078165,22.0,31.5
cure,58.99592236428611,73.44698758206697,78.05200129093535,27.0,1.0,38.952766104002016,0.2,12.0,0.6,22.104064760460208,800,111,2,2,0.0025,1.0,0.0,0.6845003006110744,0.6352311353655614,0.7337694658565874,0.5,0.5,63.98785507713238,63.57999779605184,64.39571235821292,0.783251235257989,0.9652506142650858,20.0,32.0
cure,58.67081644092724,73.49919982393467,77.8760812777797,27.0,1.4000000000000004,35.0800225134028,0.45,7.0,1.4999999999999998,8.937465931116003,800,104,2,2,0.0025,1.0,0.0,0.538780556432341,0.517221061415138,0.560340051449544,1.0,1.0,66.46494938025987,65.63512522688598,67.29477353363377,0.7733183267178753,1.02304141280333,19.5,33.5
cure,59.21542003195813,73.10763644972913,77.5109411002318,28.0,1.0,40.39546114489098,0.25,9.0,0.6,16.578048570345157,800,105,2,2,0.0025,1.0,0.0,0.7471456857126153,0.6625486716936575,0.8317426997315732,0.0,0.0,64.91132224301074,63.56828512138929,66.25435936463221,0.801924226836207,0.8678018600125577,22.5,30.0
cure,59.06411460022149,72.69016473716991,77.08946686365478,30.0,0.8,47.433964957981,0.0,20.0,0.6,36.840107934100345,800,111,2,2,0.0025,1.0,0.0,0.8362231000451286,0.7777479282337852,0.894698271856472,0.0,0.0,70.55272363863637,67.96329031601496,73.14215696125777,0.7494748056206244,1.0868448456338462,24.0,30.5
cure,58.88067475596481,72.46292580059018,76.82121405007202,8.0,0.6,14.73604317364014,0.4,30.0,1.4999999999999998,38.30342541906859,800,117,1,1,0.00125,1.0,0.0,0.4944013199588763,0.4944013199588763,0.4944013199588763,1.0,1.0,64.70629094428233,64.70629094428233,64.70629094428233,0.4895403727911994,2.7527327446558916,17.0,34.0
cure,59.25624198890736,73.35912865414815,77.51534039507553,11.0,0.8,17.392453817926363,0.45,25.0,1.1999999999999997,33.93012485890136,800,122,1,1,0.00125,1.0,0.0,0.3293211123234221,0.3293211123234221,0.3293211123234221,1.0,1.0,70.14969523757266,70.14969523757266,70.14969523757266,0.43930396122787896,3.098966521942821,16.0,40.0
cure,58.75724410219857,72.78755905728727,76.94709641364462,11.0,0.8,17.392453817926363,0.45,26.0,1.1999999999999997,35.28732985325741,800,113,1,1,0.00125,1.0,0.0,0.3821292001359283,0.3821292001359283,0.3821292001359283,1.0,1.0,68.90341574877372,68.90341574877372,68.90341574877372,0.4420202676043476,3.1050345236682007,14.0,38.0
cure,58.954441035502356,73.39228493926576,77.68033215404802,27.0,1.0,38.952766104002016,0.35000000000000003,9.0,0.8999999999999999,13.52393604400097,800,94,1,1,0.00125,1.0,0.0,0.5936903493847882,0.5936903493847882,0.5936903493847882,1.0,1.0,66.37571420609868,66.37571420609868,66.37571420609868,0.7135143010101694,1.3275146852640098,21.0,32.0
cure,58.5654800047719,72.76958390191159,77.32294839179269,29.0,1.0,41.83815618577994,0.2,11.0,0.6,20.262059363755192,800,99,1,1,0.00125,1.0,0.0,0.7430574063888475,0.7430574063888475,0.7430574063888475,0.0,0.0,65.2738615080043,65.2738615080043,65.2738615080043,0.8295835398660066,0.7144167465251983,22.0,31.0
